Velo,SpinRate,HorzBreak,InducedVertBreak,InPlayProbability
92.99,2235.0,6.75,20.08,0.21685879
96.97,2204.0,11.21,16.5,0.25333726
90.59,2255.0,4.39,19.63,0.27213606
92.25,2126.0,13.6,9.93,0.38767144
92.52,2127.0,5.27,17.05,0.257427
89.83,2043.0,15.38,5.92,0.33794653
96.98,1894.0,7.82,11.96,0.3492535
92.06,2273.0,15.92,12.04,0.37020954
93.26,2105.0,9.95,17.03,0.27276218
95.01,2045.0,4.69,15.34,0.24342148
96.58,2314.0,17.71,6.3,0.2878913
89.58,2005.0,5.14,17.79,0.3141468
91.57,2208.0,12.93,13.48,0.33818462
93.19,2229.0,7.73,14.92,0.26009873
96.73,2388.0,14.49,15.0,0.3156156
94.95,2486.0,11.68,19.02,0.2636459
95.87,2283.0,11.95,17.86,0.24345708
97.76,2210.0,15.38,7.61,0.33333242
93.61,2048.0,7.46,18.5,0.22782855
95.09,2623.0,14.36,19.78,0.23825452
94.95,2047.0,4.76,16.33,0.24342148
96.54,2095.0,10.74,16.86,0.2455006
89.81,2224.0,4.53,18.51,0.26308987
90.8,1972.0,8.5,15.23,0.2792005
92.03,2167.0,1.31,12.2,0.3188666
94.92,2353.0,5.31,20.68,0.18223862
91.23,2205.0,0.55,8.89,0.30935872
95.98,2215.0,12.28,11.93,0.27136114
91.72,2147.0,11.17,9.45,0.3593327
97.03,2498.0,7.42,14.54,0.21443193
94.18,1825.0,5.45,13.92,0.3102529
93.58,2100.0,15.41,13.22,0.3061044
93.26,2416.0,6.53,16.89,0.2334691
92.82,2265.0,12.01,15.38,0.28720087
94.27,2540.0,1.7,18.35,0.20758012
92.35,2291.0,10.77,8.72,0.346254
96.59,2350.0,15.5,14.28,0.29443312
95.03,2816.0,3.34,8.58,0.16457607
75.29,1771.0,8.49,16.68,0.46080172
88.38,2084.0,16.0,10.9,0.3538915
96.03,2141.0,11.36,14.69,0.25333726
94.48,2181.0,14.12,9.38,0.37625676
92.12,2096.0,5.39,16.56,0.26551032
93.47,2123.0,6.56,16.03,0.2561878
94.27,2352.0,3.52,17.26,0.2334691
96.76,2364.0,4.89,14.43,0.21443193
95.12,2191.0,2.8,17.47,0.24179061
89.22,2155.0,18.91,8.27,0.26352713
93.53,2209.0,17.29,7.62,0.3102368
88.56,2069.0,16.89,9.52,0.35822588
92.71,2206.0,6.7,18.03,0.257427
94.31,2114.0,6.78,15.82,0.2561878
91.73,2361.0,4.87,15.34,0.24104442
93.6,2372.0,8.85,18.13,0.23960781
94.77,1910.0,2.97,14.44,0.3158106
95.39,2569.0,2.25,15.65,0.15200086
92.62,2266.0,1.79,17.6,0.26357135
94.18,1672.0,7.53,7.51,0.3458524
94.06,2181.0,15.26,14.4,0.32638067
92.0,2281.0,14.35,15.69,0.32395303
93.43,1940.0,14.32,10.34,0.44175953
88.12,2122.0,14.03,12.55,0.3920643
94.61,2174.0,10.65,14.93,0.2830383
93.49,2257.0,9.14,16.9,0.25789422
94.75,2292.0,12.74,16.71,0.30562294
93.4,2252.0,15.8,10.91,0.32085267
90.65,2259.0,11.43,16.64,0.32015437
92.89,2163.0,5.21,14.04,0.28339696
90.17,2016.0,3.52,21.48,0.40824157
90.36,1923.0,13.51,9.84,0.40425235
94.84,2343.0,0.05,17.2,0.20139818
94.46,2243.0,4.88,5.49,0.32494262
95.69,2248.0,11.05,10.82,0.27882785
96.37,2027.0,8.13,15.47,0.21662146
96.06,2360.0,9.15,15.0,0.22799234
97.42,2571.0,6.71,16.64,0.20250149
94.31,2106.0,9.5,15.32,0.27147615
91.45,2364.0,4.2,13.88,0.25786158
96.61,1959.0,2.53,16.9,0.2545657
97.52,2497.0,4.42,13.93,0.22995496
89.82,1925.0,15.51,3.17,0.361468
95.12,2195.0,5.99,21.32,0.23541437
94.17,2384.0,14.93,13.77,0.34393325
93.64,2068.0,11.36,16.26,0.2694186
89.74,2183.0,17.27,8.57,0.27962315
93.63,2332.0,-3.36,3.27,0.31828293
92.18,2393.0,8.03,15.73,0.24104442
93.43,2197.0,10.51,17.48,0.2746208
92.84,1820.0,15.72,-1.44,0.3207727
97.68,2423.0,6.19,17.36,0.2074644
94.32,2051.0,2.86,19.28,0.17895405
96.14,2557.0,3.95,18.99,0.20020466
94.47,1916.0,2.85,15.41,0.3158106
91.57,2145.0,16.21,8.06,0.3365648
91.75,2138.0,8.36,14.63,0.26551032
90.53,2029.0,2.29,16.28,0.2082419
96.91,2429.0,11.86,17.49,0.24345708
92.16,2374.0,7.01,1.65,0.34885404
93.48,2530.0,5.5,20.11,0.18223862
93.82,2123.0,16.9,6.81,0.3258542
93.72,2354.0,7.25,17.91,0.2334691
96.17,2372.0,9.05,16.93,0.220708
93.77,2366.0,7.73,10.77,0.2945322
93.46,2131.0,9.28,12.6,0.28960627
92.38,2489.0,9.07,3.79,0.33057907
94.53,2942.0,6.97,21.92,0.053879023
95.29,2081.0,8.82,15.96,0.27147615
92.82,2268.0,14.0,11.75,0.38597262
98.15,2346.0,8.66,16.96,0.2356277
91.81,2125.0,1.62,20.57,0.23213367
93.76,2090.0,3.02,16.88,0.24179061
91.88,2214.0,3.61,15.02,0.26009873
94.78,2206.0,13.04,13.56,0.3274479
94.0,2238.0,14.29,15.8,0.32026932
89.78,1983.0,16.07,5.56,0.33285812
91.96,2346.0,6.95,18.34,0.22555837
93.48,2102.0,11.16,14.82,0.2830383
94.69,2653.0,-2.65,9.55,0.23901685
96.23,2488.0,5.25,18.62,0.20020466
91.23,2139.0,13.05,14.97,0.3183763
92.22,2355.0,2.13,18.8,0.17053732
93.01,2077.0,11.72,14.17,0.29295316
94.54,2351.0,10.9,17.98,0.27242243
97.68,1978.0,15.24,11.31,0.3634284
93.74,2491.0,9.36,19.95,0.19426663
94.22,2721.0,3.98,20.52,0.123679444
92.72,2373.0,6.31,17.95,0.2334691
93.52,2448.0,10.16,18.77,0.250279
94.99,1842.0,12.86,13.95,0.35541588
93.51,2323.0,10.19,17.68,0.25876704
97.65,2469.0,12.62,14.33,0.2975496
95.73,2289.0,10.82,12.52,0.26852745
92.47,2049.0,16.39,8.89,0.29721034
94.26,2356.0,12.25,20.2,0.23596074
94.81,2295.0,5.28,12.09,0.2792357
95.0,2453.0,17.61,16.02,0.2758711
94.97,2234.0,4.02,19.76,0.1902937
90.95,2258.0,7.0,16.44,0.26009873
91.45,2422.0,15.34,15.16,0.3024583
91.43,1981.0,8.53,16.26,0.30210343
91.16,1959.0,6.19,15.04,0.2792005
90.05,2413.0,14.28,7.3,0.32958314
91.54,2193.0,5.56,13.45,0.28339696
93.61,2267.0,6.39,18.58,0.23497802
92.7,1912.0,14.55,0.75,0.41249073
94.09,2303.0,7.09,11.1,0.2945322
97.83,2168.0,4.91,17.05,0.23605154
93.24,2195.0,18.7,10.4,0.30428675
93.87,1880.0,1.08,15.82,0.33668208
92.46,2113.0,2.29,18.65,0.189635
95.28,2182.0,14.37,14.34,0.32638067
98.5,2554.0,4.7,21.56,0.12665598
93.82,2499.0,8.68,17.64,0.24785356
90.59,2153.0,15.49,6.81,0.40293083
92.71,1989.0,3.54,13.01,0.3551193
92.8,2532.0,7.38,17.78,0.2334691
94.44,2196.0,9.67,15.2,0.27147615
95.75,2218.0,0.65,16.62,0.23407663
95.17,2161.0,10.54,13.67,0.30162093
91.28,2351.0,14.72,11.69,0.3535276
95.71,1932.0,5.7,13.15,0.27880645
94.85,2138.0,14.63,6.03,0.34190407
94.46,2040.0,15.49,11.95,0.3385131
95.26,2261.0,11.3,15.28,0.2774043
90.59,2276.0,11.02,18.26,0.32588643
92.07,2249.0,21.36,2.14,0.57141066
90.43,1879.0,5.45,11.33,0.3849526
92.34,2307.0,8.77,20.13,0.21301597
92.86,2279.0,10.94,9.02,0.30076945
94.28,1802.0,9.19,12.52,0.36694244
92.22,2204.0,6.65,20.76,0.22164033
93.27,2308.0,12.03,15.32,0.28079864
93.39,2287.0,1.45,17.0,0.24434668
93.41,2367.0,11.6,3.76,0.346254
92.78,2067.0,5.74,13.97,0.26976648
96.13,2442.0,9.52,19.91,0.17716958
93.66,2406.0,8.74,19.11,0.23960781
90.13,2210.0,6.46,19.29,0.2397508
95.22,2213.0,6.28,19.35,0.1902937
87.89,2292.0,6.48,20.06,0.27570316
94.34,2035.0,7.62,16.29,0.24342148
94.21,2289.0,8.67,16.45,0.2557399
93.11,2373.0,4.9,22.83,0.09169078
95.12,2274.0,9.23,11.68,0.2990174
93.15,2108.0,14.5,9.43,0.38767144
95.89,2184.0,5.96,15.79,0.22840658
92.41,2366.0,0.93,11.13,0.3071149
94.47,2237.0,10.91,16.49,0.2774043
93.8,2389.0,7.06,17.77,0.2334691
93.97,2008.0,5.26,17.28,0.283428
94.12,2048.0,7.9,15.34,0.24342148
95.93,2097.0,4.49,15.45,0.22840658
93.91,2269.0,8.92,16.45,0.2557399
87.55,2026.0,16.48,10.39,0.26526767
91.34,2111.0,-0.5,12.29,0.24667478
93.29,2548.0,9.41,13.51,0.24333335
97.33,2308.0,10.06,14.46,0.22799234
90.5,2273.0,16.02,8.72,0.28216755
90.27,2148.0,8.42,14.73,0.2337738
92.5,2399.0,6.33,20.2,0.20011543
93.89,2277.0,3.9,16.98,0.2334691
94.3,2384.0,5.35,12.79,0.25786158
92.75,2237.0,10.8,16.35,0.28720087
92.5,2349.0,5.85,19.39,0.20011543
95.31,1922.0,3.88,13.77,0.31838182
96.3,2322.0,6.07,16.5,0.21443193
95.83,2384.0,2.2,15.0,0.16155879
93.43,2296.0,10.4,14.64,0.26687738
94.91,2230.0,0.81,15.84,0.262313
96.01,2214.0,12.52,16.32,0.29403555
97.7,2360.0,16.68,1.19,0.3377332
93.26,1987.0,7.34,14.72,0.30210343
92.19,1977.0,10.51,10.53,0.36871406
92.96,2315.0,16.64,3.99,0.32342857
92.28,2274.0,-0.28,21.76,0.16415495
97.86,2308.0,11.71,17.62,0.25940272
86.06,1805.0,13.94,12.26,0.3161406
92.88,1875.0,15.45,7.23,0.39537123
88.42,2121.0,10.35,19.31,0.28826904
97.64,2248.0,14.05,13.18,0.31330675
91.38,2056.0,7.3,15.74,0.25243708
87.54,1749.0,8.86,6.47,0.31474254
93.21,2328.0,19.27,9.66,0.2810455
87.05,1741.0,13.86,8.02,0.23980448
96.6,2393.0,10.54,14.83,0.2383084
95.65,2705.0,10.6,19.49,0.10062926
96.73,2163.0,6.0,17.38,0.22111277
93.2,1982.0,13.99,10.47,0.39733383
96.82,2142.0,20.35,4.98,0.1927668
95.98,2376.0,5.63,19.08,0.20020466
92.24,2343.0,13.1,12.09,0.33633667
93.66,2139.0,18.33,9.15,0.2864159
93.51,2400.0,16.85,11.3,0.32453984
94.35,2389.0,0.64,15.4,0.22218597
94.18,2294.0,13.35,17.84,0.31485307
93.69,2487.0,13.61,14.41,0.32395303
90.15,2243.0,12.78,9.49,0.33580837
94.83,2515.0,7.6,17.31,0.2334691
93.71,2457.0,0.6,9.03,0.25003976
94.73,2495.0,23.44,12.32,0.42967623
93.36,2081.0,2.82,17.88,0.24179061
100.08,2514.0,1.04,13.78,0.2285646
93.82,2087.0,8.21,16.03,0.2561878
94.39,2405.0,5.98,18.21,0.22555837
92.56,2304.0,6.86,17.12,0.2334691
94.4,2420.0,15.02,17.48,0.31485307
88.68,1900.0,13.65,8.74,0.43562108
94.32,2269.0,20.59,6.69,0.20625925
88.61,2059.0,14.44,14.26,0.3378725
86.32,1690.0,12.47,5.68,0.3080558
95.69,2429.0,7.85,17.26,0.2074644
93.84,2155.0,3.35,12.85,0.26674983
92.71,2135.0,16.28,11.91,0.28009856
94.46,2407.0,13.18,15.17,0.26319668
96.95,2302.0,13.61,13.94,0.33533666
86.21,1855.0,12.14,10.55,0.33223537
95.18,2297.0,15.78,9.11,0.2871751
95.25,2396.0,10.52,15.14,0.26687738
92.12,2109.0,4.29,20.38,0.22164033
97.42,2125.0,5.05,18.64,0.21350409
94.65,2356.0,18.25,8.91,0.2841601
97.02,2581.0,9.18,16.26,0.2155144
91.31,1924.0,14.63,8.83,0.36850578
93.9,2155.0,12.05,13.73,0.3274479
92.52,1965.0,18.78,4.29,0.28808242
94.11,2199.0,8.23,19.49,0.19463503
94.88,2543.0,9.55,18.88,0.23960781
95.39,2253.0,14.84,8.88,0.3026041
92.57,1996.0,8.43,13.99,0.32137668
97.39,2536.0,2.89,19.56,0.1611736
90.97,2087.0,5.3,15.35,0.26551032
94.03,2341.0,5.49,20.83,0.18223862
95.72,1943.0,3.91,9.14,0.36400604
87.09,2036.0,7.77,16.05,0.28564873
96.39,2219.0,11.23,7.71,0.29710743
92.16,2052.0,9.27,16.24,0.2675822
96.4,1940.0,17.68,7.92,0.3690946
95.16,2160.0,12.16,14.92,0.30797577
92.71,2245.0,9.55,14.74,0.275534
94.56,2359.0,5.15,19.54,0.18223862
93.92,2225.0,10.24,17.37,0.26909152
94.83,2106.0,9.76,18.42,0.2546912
94.22,2390.0,2.3,17.94,0.1769593
98.54,2143.0,14.5,12.79,0.26512647
92.45,1998.0,13.54,9.15,0.3692342
94.54,2023.0,12.87,17.98,0.28504
96.1,2287.0,5.95,12.17,0.23922215
89.98,2073.0,6.56,12.97,0.30379054
93.97,2558.0,0.59,16.66,0.22218597
95.06,2538.0,7.72,18.23,0.22555837
92.4,1982.0,10.59,12.38,0.33991516
95.19,2350.0,5.26,13.07,0.25786158
95.05,2142.0,0.47,15.61,0.2677541
93.87,2263.0,10.35,15.71,0.2774043
93.82,2501.0,10.41,20.74,0.20345885
93.68,2276.0,8.97,18.42,0.23960781
99.16,2468.0,14.76,12.71,0.20438488
93.52,2072.0,4.94,19.89,0.19463503
95.98,2309.0,3.65,11.2,0.25309643
84.51,2177.0,2.26,10.81,0.21630901
93.64,2094.0,10.41,14.43,0.2830383
98.9,2302.0,11.92,12.05,0.1680554
92.64,2008.0,16.97,3.09,0.32911256
93.44,2317.0,15.82,13.21,0.27710336
98.91,2225.0,12.7,12.86,0.20144442
94.13,2103.0,18.22,7.6,0.3102368
93.9,2254.0,7.56,19.58,0.1902937
90.28,2284.0,8.21,22.51,0.2828309
94.86,2461.0,5.03,18.02,0.2334691
93.51,2895.0,8.02,21.0,0.15240568
97.59,2389.0,16.81,6.91,0.30287775
96.89,2367.0,6.49,17.37,0.2074644
96.46,2396.0,10.61,16.1,0.25125027
92.49,2547.0,1.35,20.52,0.18368413
94.66,2075.0,10.34,15.15,0.2830383
95.62,2525.0,17.78,9.8,0.2749514
96.44,2439.0,7.02,18.67,0.20020466
94.91,2262.0,7.79,16.77,0.2509012
90.7,2672.0,-0.88,9.87,0.35879552
74.35,1837.0,2.95,17.7,0.4132302
95.96,2487.0,3.72,18.02,0.2074644
93.64,2335.0,4.87,18.62,0.22555837
94.69,2416.0,12.26,15.69,0.30562294
93.56,2127.0,6.75,9.59,0.33062714
94.89,2319.0,2.02,16.69,0.25215882
96.77,2464.0,9.82,18.22,0.21310943
85.66,1807.0,15.79,10.67,0.30444938
97.54,2431.0,7.87,20.76,0.16598205
93.68,2280.0,6.48,18.81,0.22555837
92.1,1996.0,11.54,7.72,0.3897022
91.82,2189.0,10.03,18.16,0.26397866
94.55,2392.0,5.57,16.75,0.24104442
97.52,2378.0,18.29,7.01,0.2878913
94.53,2358.0,8.67,15.92,0.2557399
92.12,2117.0,12.07,11.25,0.3669184
94.27,2409.0,6.65,19.7,0.18223862
97.19,2541.0,9.0,19.63,0.17716958
93.32,2339.0,3.19,13.52,0.25119308
90.93,2201.0,5.03,18.12,0.27691346
93.02,2020.0,6.09,13.02,0.26976648
94.54,2250.0,12.35,19.15,0.31023088
91.05,2379.0,6.28,17.14,0.2334691
97.54,2493.0,13.36,12.58,0.31694773
91.86,1963.0,10.48,9.39,0.36312458
95.75,2642.0,1.72,18.29,0.17316726
94.41,2090.0,10.55,13.56,0.30162093
95.82,1888.0,10.65,11.99,0.35520256
95.33,2009.0,15.87,10.93,0.33404833
92.89,2041.0,4.62,16.19,0.25243708
96.85,2034.0,14.85,14.68,0.3034198
94.82,2005.0,15.17,10.95,0.3858139
93.99,2227.0,3.07,14.03,0.26132193
98.39,2806.0,10.87,16.12,0.1997227
92.82,1988.0,17.76,-0.17,0.24101073
96.38,2567.0,12.05,10.89,0.28315222
91.25,2181.0,7.72,2.72,0.3418953
94.14,2382.0,10.05,16.21,0.2557399
94.6,2488.0,3.68,17.05,0.2334691
90.87,2046.0,15.81,4.0,0.3215245
94.71,2528.0,6.12,19.4,0.18223862
92.75,2384.0,7.33,20.3,0.20011543
92.07,2006.0,8.33,17.46,0.29335093
91.69,2273.0,3.85,17.77,0.2334691
94.58,2401.0,7.52,14.38,0.24104442
93.51,2226.0,0.88,16.73,0.262313
92.28,,10.35,14.5,0.24854527
93.01,2196.0,5.46,18.25,0.24896817
95.91,2606.0,6.98,19.74,0.1562112
94.41,2257.0,2.91,20.33,0.18493712
93.49,2070.0,13.17,-2.85,0.27894026
93.06,2199.0,13.88,17.63,0.32780978
97.22,2230.0,11.31,14.27,0.24808986
96.67,2605.0,9.8,20.71,0.1668719
95.01,1942.0,1.11,15.29,0.39077213
92.52,2161.0,20.58,9.56,0.23217133
92.3,2223.0,12.45,16.91,0.3034251
96.84,2158.0,5.33,11.35,0.26872882
96.33,2342.0,4.35,18.78,0.20020466
92.14,2278.0,7.39,17.19,0.2334691
85.14,1757.0,12.46,10.12,0.30357566
92.4,2132.0,12.85,11.68,0.3669184
87.16,2114.0,17.26,1.65,0.24704589
96.41,2342.0,18.94,1.8,0.3043194
94.9,2157.0,7.99,18.17,0.24003658
97.75,2532.0,8.94,18.29,0.21310943
96.38,2332.0,9.89,15.84,0.22799234
92.02,2359.0,6.19,17.52,0.2334691
96.26,2087.0,6.82,5.43,0.28660938
96.54,2450.0,2.46,16.73,0.20857091
93.7,2419.0,14.13,13.12,0.32530364
92.62,2373.0,1.98,17.88,0.2150354
90.83,2534.0,-0.47,8.29,0.2150072
91.53,2444.0,9.65,18.25,0.23960781
93.02,2277.0,16.56,13.15,0.27710336
93.73,2215.0,13.15,19.95,0.19772395
92.06,1893.0,16.19,8.64,0.36488903
92.48,2163.0,14.68,14.38,0.33709994
98.13,2363.0,0.7,12.72,0.2565474
97.73,2584.0,10.86,18.76,0.22254878
87.08,2007.0,9.28,12.49,0.26924738
94.11,2294.0,12.99,15.9,0.30562294
95.46,2316.0,14.9,13.89,0.33533666
92.83,2082.0,9.97,17.65,0.27276218
95.14,2424.0,1.84,16.79,0.22218597
95.35,2180.0,12.75,14.3,0.29986715
92.61,2356.0,5.84,20.32,0.20011543
95.26,2412.0,7.93,23.58,0.0825008
95.2,2224.0,8.17,16.81,0.2431154
94.71,2213.0,10.34,16.89,0.26909152
93.07,2094.0,7.41,16.78,0.26551032
93.12,2539.0,6.58,20.75,0.20011543
91.58,2321.0,6.07,18.26,0.22555837
88.16,2124.0,16.15,11.0,0.39123467
90.32,2016.0,4.89,16.73,0.27144662
94.11,2408.0,2.61,17.67,0.22723827
100.51,2555.0,12.64,16.72,0.3387202
94.38,2247.0,12.7,17.63,0.29330283
96.48,2040.0,10.79,14.79,0.240667
93.37,2328.0,9.77,16.83,0.24785356
94.86,2264.0,4.8,10.96,0.293683
95.18,2098.0,2.53,18.4,0.23368387
92.27,2197.0,15.57,7.37,0.36604455
92.57,2255.0,12.12,19.18,0.32067227
97.81,2325.0,17.32,13.04,0.26949105
95.56,2400.0,7.25,16.24,0.21443193
93.28,2243.0,17.44,13.59,0.28345454
88.15,2219.0,12.43,15.47,0.3321869
98.28,2126.0,7.42,17.22,0.23605154
87.72,2180.0,7.3,18.71,0.33527407
91.22,2269.0,9.74,16.19,0.2557399
86.64,1819.0,10.99,13.94,0.28011978
95.44,2331.0,9.45,17.72,0.220708
95.47,2258.0,14.04,8.08,0.3482279
94.79,2255.0,14.71,13.91,0.34013665
99.83,2587.0,6.38,16.86,0.26671115
93.59,2364.0,12.72,13.6,0.32501614
96.64,2386.0,12.27,13.74,0.31666416
95.1,1920.0,17.6,13.45,0.305047
92.44,2529.0,7.61,22.72,0.09169078
94.19,2322.0,2.87,19.24,0.24165721
94.43,2110.0,15.5,6.41,0.35489765
97.03,1937.0,11.26,15.32,0.27758777
93.62,2307.0,4.95,15.91,0.24104442
91.51,2362.0,16.85,11.62,0.32453984
93.79,2330.0,5.06,19.85,0.18223862
91.17,2093.0,5.73,16.09,0.26551032
90.1,2121.0,0.64,18.64,0.30967656
92.81,2175.0,17.9,14.36,0.28789768
94.04,2104.0,11.84,11.49,0.32879147
94.96,2492.0,4.27,19.67,0.18223862
94.98,2174.0,12.38,14.31,0.30797577
91.8,2096.0,16.29,8.11,0.3365648
93.72,2295.0,16.3,12.54,0.27710336
97.98,2271.0,9.33,14.03,0.26016912
90.12,2237.0,7.37,19.66,0.23469637
90.69,2567.0,8.48,17.47,0.24876909
93.36,1984.0,14.59,3.84,0.36375004
92.87,2352.0,3.76,17.04,0.2334691
92.89,1900.0,12.96,7.7,0.4177899
85.9,1993.0,13.97,11.14,0.33322093
95.56,2441.0,3.61,19.91,0.16598205
93.35,2312.0,17.95,6.34,0.30787438
91.64,1946.0,7.98,15.8,0.35288474
98.09,1983.0,13.33,7.26,0.4045365
93.4,2217.0,14.55,14.24,0.32026932
96.69,2018.0,12.83,14.56,0.28576043
94.97,2431.0,6.66,16.23,0.24104442
98.06,2633.0,3.38,20.68,0.16286053
92.92,1867.0,16.88,8.25,0.36488903
92.85,2600.0,3.32,16.32,0.2219348
94.15,2300.0,-4.45,6.36,0.46291533
93.63,2205.0,3.73,14.82,0.2561878
93.11,2366.0,4.77,17.59,0.2334691
95.92,2287.0,9.23,17.59,0.220708
93.38,2564.0,3.81,22.83,0.10742074
94.47,2418.0,10.08,13.59,0.27321312
90.81,2290.0,18.9,11.44,0.2918561
93.51,2265.0,10.43,15.86,0.2774043
93.37,2524.0,3.62,18.76,0.22555837
91.44,2277.0,7.89,17.68,0.2334691
97.59,2620.0,3.12,19.72,0.15163434
91.91,2135.0,6.79,19.04,0.24896817
93.98,2529.0,13.05,15.98,0.30562294
95.59,2071.0,6.43,18.52,0.21350409
96.69,2150.0,16.43,8.77,0.30521876
93.73,2351.0,14.12,14.77,0.32395303
94.57,2276.0,8.42,17.31,0.2334691
90.2,2282.0,0.37,16.27,0.2442821
94.65,2021.0,8.71,18.31,0.24197519
91.2,2085.0,13.74,13.58,0.3384779
93.16,2062.0,12.4,16.85,0.2949961
92.91,1820.0,4.43,10.48,0.39745045
98.08,2460.0,11.36,18.83,0.2509009
91.72,2170.0,5.27,19.84,0.22164033
98.14,2321.0,18.46,6.5,0.30557176
94.96,2135.0,9.02,9.9,0.33540067
96.54,1916.0,16.76,2.25,0.3127611
96.45,2322.0,8.97,18.31,0.21310943
96.18,2068.0,6.99,16.75,0.21662146
95.4,2116.0,14.69,5.82,0.33333242
93.07,2386.0,6.0,15.87,0.24104442
94.65,2115.0,6.69,9.09,0.28673276
95.12,2056.0,15.42,8.84,0.30220965
97.35,2344.0,12.7,16.42,0.2975496
92.98,2452.0,9.59,18.88,0.23960781
96.89,2126.0,6.03,17.98,0.22111277
90.01,2172.0,10.2,17.75,0.24626693
93.0,2154.0,15.05,12.6,0.3384779
97.17,2353.0,12.9,16.38,0.2975496
86.57,1784.0,11.29,6.06,0.34284467
94.53,2206.0,7.43,16.62,0.2561878
93.12,2198.0,18.59,10.65,0.30428675
95.56,2655.0,12.2,17.71,0.22782764
92.83,2459.0,-1.68,12.84,0.23141672
91.74,1700.0,15.3,-4.33,0.29704264
95.49,2237.0,9.08,16.88,0.22998518
91.39,2301.0,5.12,17.22,0.2334691
93.95,2389.0,13.38,20.2,0.2516268
90.58,1934.0,2.57,14.95,0.36151817
97.64,2373.0,5.72,18.48,0.20020466
92.74,2337.0,6.56,17.94,0.2334691
94.1,2423.0,4.88,17.43,0.2334691
90.51,1922.0,14.03,4.06,0.38349226
96.05,2397.0,9.38,20.08,0.17716958
93.54,2403.0,9.21,18.09,0.23960781
95.48,2265.0,5.65,20.8,0.17347096
93.96,2398.0,1.48,15.25,0.22218597
94.29,2512.0,6.82,15.21,0.24104442
95.52,2165.0,6.91,17.05,0.22111277
91.52,2111.0,5.47,16.47,0.26551032
94.7,2082.0,1.99,20.13,0.20418525
91.05,2178.0,6.78,18.01,0.257427
95.79,2302.0,14.16,18.08,0.29721484
91.82,2442.0,14.86,10.69,0.3535276
93.78,2195.0,10.51,15.84,0.2830383
93.17,2239.0,5.61,15.41,0.26009873
93.78,2269.0,10.88,11.18,0.32635456
85.34,2147.0,18.01,2.33,0.19541141
92.92,2709.0,7.97,1.76,0.25991523
92.27,1995.0,15.58,6.03,0.37501344
97.49,2274.0,19.77,5.38,0.19105111
96.53,2309.0,8.37,19.25,0.22098745
97.54,2617.0,2.99,14.38,0.19688483
94.16,2206.0,12.22,14.39,0.30797577
87.43,2467.0,11.1,17.48,0.2356779
89.28,1952.0,14.89,2.87,0.33693147
94.01,1971.0,13.71,11.57,0.35983688
93.39,2046.0,19.08,7.51,0.2791803
92.33,2300.0,7.69,18.18,0.22555837
94.63,2127.0,2.41,6.67,0.32336244
92.45,2059.0,8.46,15.0,0.25243708
97.52,2418.0,14.32,14.28,0.3156156
94.44,2216.0,14.34,13.51,0.32161185
93.52,1927.0,13.25,8.02,0.4063926
96.58,2362.0,10.62,14.52,0.25125027
94.82,2354.0,15.93,5.37,0.32342857
98.34,2313.0,14.99,11.15,0.40048537
94.29,2341.0,6.72,18.49,0.22555837
92.6,2425.0,8.43,15.41,0.24104442
94.81,2088.0,9.09,15.9,0.27147615
92.35,2052.0,13.52,12.2,0.33468586
89.21,2170.0,13.33,12.52,0.29613736
91.84,2269.0,8.64,15.03,0.2557399
96.12,2417.0,7.16,16.01,0.21443193
94.5,2012.0,-1.71,12.95,0.34924898
92.06,2322.0,5.64,14.98,0.24104442
94.97,2055.0,16.21,10.66,0.30000004
94.44,2355.0,11.53,17.85,0.27242243
95.76,2078.0,12.84,16.27,0.29986715
91.84,2253.0,14.57,12.7,0.3322518
95.57,2238.0,12.61,13.89,0.31302497
92.74,2146.0,2.02,15.36,0.27734056
89.93,2645.0,9.0,21.84,0.20939124
95.03,2280.0,7.42,20.98,0.22113384
95.14,2265.0,13.39,16.09,0.32026932
94.61,2399.0,7.92,20.02,0.18223862
90.89,2090.0,7.55,16.4,0.26551032
96.62,2358.0,19.63,7.33,0.19105111
93.6,2614.0,6.06,20.53,0.1717078
97.15,2431.0,6.01,18.94,0.20020466
98.66,2464.0,8.4,17.51,0.16756305
92.85,2051.0,13.64,4.4,0.37212518
96.27,2473.0,1.82,16.26,0.19711481
94.16,2355.0,14.01,12.37,0.32530364
96.24,2015.0,14.77,10.68,0.31946936
94.48,2022.0,16.33,11.77,0.3428181
92.27,2091.0,1.37,18.4,0.26032263
97.29,2339.0,9.49,17.81,0.220708
90.52,1985.0,8.44,5.44,0.3559988
93.07,2376.0,14.53,15.47,0.32395303
95.36,2449.0,6.11,17.13,0.2074644
93.69,2143.0,10.63,3.24,0.34876254
92.85,2316.0,3.15,9.25,0.30542827
91.73,2284.0,8.58,20.9,0.20432171
98.45,2521.0,12.12,18.26,0.3430126
93.64,2134.0,8.47,14.58,0.2561878
96.25,2391.0,5.67,17.13,0.2074644
91.52,2271.0,5.44,16.56,0.24104442
93.82,2388.0,10.55,17.73,0.25876704
91.72,2205.0,3.28,8.58,0.33403173
98.41,2524.0,13.89,19.07,0.3624148
95.29,2297.0,16.92,9.03,0.2871751
96.33,2688.0,6.29,20.5,0.10671888
88.22,1813.0,4.82,12.21,0.4361456
94.59,2161.0,13.88,11.65,0.35606018
90.91,2151.0,14.25,14.92,0.33709994
92.35,1996.0,16.74,4.05,0.3452046
